,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
81,19.88072151,50.01664951,19.956659023107136,50.05414863642009,2024-03-28 08:09:08,True,3.0,2716.0,1547.3044285546039,0.0,1440.0,2.0,"[['WALK', 626, 763], ['TRAM', 1440, 6957], ['WALK', 648, 783]]"
82,19.87088626,50.01296174,19.94209543157297,50.05572405520134,2024-03-28 08:09:26,True,3.0,2473.0,1093.3749699139069,1.0,1560.0,21.0,"[['WALK', 441, 551], ['BUS', 300, 1339], ['WALK', 101, 130], ['TRAM', 1260, 6950], ['WALK', 350, 410]]"
83,19.88099035,50.02101412,20.06400505456663,49.972753688256766,2024-03-28 07:53:41,True,3.0,4655.0,2678.3739924506467,1.0,2340.0,122.0,"[['WALK', 857, 1019], ['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 1380, 11123], ['WALK', 1276, 1581]]"
84,19.88479528,50.01736116,19.913369446744525,50.00420819012255,2024-03-28 08:12:51,True,3.0,1297.0,1017.3984285642837,0.0,480.0,2.0,"[['WALK', 259, 322], ['BUS', 480, 3127], ['WALK', 556, 694]]"
85,19.8737109,50.01389056,19.971092603205765,50.06354811678362,2024-03-28 07:50:20,True,3.0,2880.0,1092.2658947285206,1.0,1980.0,21.0,"[['WALK', 341, 427], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 1740, 9627], ['WALK', 437, 533]]"
86,19.86238661,50.01640646,19.914635113529016,50.04779141022027,2024-03-28 07:51:35,True,3.0,2109.0,1241.4243458585843,1.0,960.0,174.0,"[['WALK', 874, 1121], ['BUS', 240, 1768], ['WALK', 8, 7], ['BUS', 720, 5595], ['WALK', 93, 111]]"
87,19.86510731,50.02309619,19.93821113326165,50.05198433658395,2024-03-28 08:05:47,True,3.0,1741.0,381.54244360007027,1.0,1320.0,87.0,"[['WALK', 94, 110], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 960, 6019], ['WALK', 205, 227]]"
88,19.87682468,50.02070767,19.92588842901963,50.09381953241741,2024-03-28 07:55:10,True,3.0,3977.0,1810.594180421371,0.0,2460.0,2.0,"[['WALK', 1093, 1321], ['TRAM', 2460, 11996], ['WALK', 422, 488]]"
89,19.87378925,50.01305463,19.92168228026507,50.02823775641421,2024-03-28 08:09:28,True,3.0,1509.0,720.23795487328,0.0,900.0,2.0,"[['WALK', 216, 268], ['BUS', 900, 5333], ['WALK', 391, 451]]"
90,19.88031517,50.01947362,19.956319315310267,50.06798740392809,2024-03-28 07:55:50,True,3.0,2876.0,1422.773323287964,0.0,1680.0,2.0,"[['WALK', 741, 884], ['TRAM', 1680, 8862], ['WALK', 453, 537]]"
91,19.87045782,50.02010288,19.8904281607904,50.01147754141,2024-03-28 07:56:54,True,3.0,1422.0,1239.8888571334076,0.0,420.0,2.0,"[['WALK', 578, 724], ['BUS', 420, 1320], ['WALK', 422, 515]]"
92,19.87463205,50.01470942,19.925410714188555,50.032779224490085,2024-03-28 07:50:36,True,3.0,1342.0,723.7198496147075,1.0,720.0,21.0,"[['WALK', 247, 310], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 480, 3065], ['WALK', 253, 281]]"
93,19.87660807,50.01873429,19.86152711303839,50.01791522363754,2024-03-28 07:54:05,True,2.0,1188.0,1436.7110902179459,0.0,60.0,2.0,"[['WALK', 225, 274], ['BUS', 60, 491], ['WALK', 901, 1161]]"
94,19.87075263,50.01295863,20.009873824321133,50.034131668100216,2024-03-28 07:48:16,True,3.0,3834.0,1222.897511274823,2.0,2400.0,485.0,"[['WALK', 570, 730], ['BUS', 1320, 6051], ['WALK', 117, 151], ['BUS', 540, 3364], ['BUS', 540, 3059], ['WALK', 262, 340]]"
95,19.88293136,50.01645426,19.896832819715183,50.02338990498389,2024-03-28 07:56:25,True,3.0,991.0,1056.200210512305,0.0,120.0,2.0,"[['WALK', 513, 615], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
96,19.8682075,50.01557657,19.88011039203673,50.014883949384775,2024-03-28 07:48:23,True,1.0,771.0,996.3032781918978,0.0,0.0,0.0,"[['WALK', 771, 996]]"
97,19.87819044,50.01168082,19.93822362825267,50.049209082554,2024-03-28 07:51:44,True,3.0,1966.0,930.1978420976207,1.0,1200.0,21.0,"[['WALK', 476, 612], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 960, 6019], ['WALK', 168, 186]]"
98,19.87785573,50.01054066,19.8904281607904,50.01147754141,2024-03-28 07:59:41,True,2.0,1014.0,1236.3153383334304,0.0,0.0,0.0,"[['WALK', 1014, 1235]]"
99,19.88072151,50.01664951,19.93562969314135,50.087582303139854,2024-03-28 07:48:41,True,3.0,3239.0,1090.4104060017305,0.0,2340.0,2.0,"[['WALK', 626, 763], ['TRAM', 2340, 11379], ['WALK', 271, 326]]"
100,19.87568474,50.014478,20.00319965158005,50.08393502399752,2024-03-28 07:51:15,True,3.0,3273.0,1034.2437969741277,1.0,2280.0,105.0,"[['WALK', 188, 229], ['BUS', 240, 944], ['WALK', 77, 99], ['BUS', 2040, 12920], ['WALK', 623, 704]]"
101,19.87902694,50.0204168,19.90970544339953,50.07170128606364,2024-03-28 07:48:13,True,3.0,3195.0,1679.4960751660249,1.0,1560.0,239.0,"[['WALK', 966, 1164], ['TRAM', 780, 5014], ['WALK', 3, 0], ['BUS', 780, 3247], ['WALK', 427, 514]]"
102,19.87727635,50.01117891,19.896832819715183,50.02338990498389,2024-03-28 08:12:12,True,3.0,1301.0,1154.433586458596,1.0,360.0,27.0,"[['WALK', 523, 671], ['BUS', 240, 1341], ['WALK', 35, 43], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
103,19.87521225,50.01611453,19.86152711303839,50.01791522363754,2024-03-28 08:09:32,True,2.0,1021.0,1314.2193608992106,0.0,0.0,0.0,"[['WALK', 1021, 1314]]"
104,19.86776588,50.01552942,19.89025801381177,50.09184543984393,2024-03-28 08:11:42,True,3.0,4170.0,1836.0921278114458,2.0,2400.0,330.0,"[['WALK', 519, 669], ['BUS', 360, 2800], ['WALK', 8, 7], ['BUS', 900, 6644], ['WALK', 264, 347], ['BUS', 1140, 5682], ['WALK', 649, 810]]"
105,19.87621772,50.01553596,19.896832819715183,50.02338990498389,2024-03-28 07:52:02,True,3.0,922.0,674.0201127756591,1.0,360.0,21.0,"[['WALK', 84, 103], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
106,19.87560461,50.01973257,19.966280112814403,50.03784569637047,2024-03-28 07:48:12,True,3.0,2607.0,1868.705218027778,0.0,1080.0,2.0,"[['WALK', 990, 1228], ['BUS', 1080, 6252], ['WALK', 535, 640]]"
107,19.87052844,50.01964321,19.98485702298316,50.08796386842873,2024-03-28 07:52:50,True,3.0,3790.0,1319.0943082618573,2.0,2520.0,209.0,"[['WALK', 562, 717], ['BUS', 240, 944], ['WALK', 77, 99], ['BUS', 2040, 12920], ['WALK', 76, 97], ['BUS', 240, 1357], ['WALK', 346, 404]]"
108,19.88666245,50.01851638,20.01864836410917,50.01189488594205,2024-03-28 07:57:05,True,3.0,2988.0,905.8021353188524,1.0,2160.0,42.0,"[['WALK', 428, 480], ['TRAM', 1680, 9121], ['WALK', 80, 103], ['BUS', 480, 3094], ['WALK', 278, 321]]"
109,19.86180511,50.01810929,19.8904281607904,50.01147754141,2024-03-28 07:51:50,True,3.0,1904.0,1871.7069473594204,0.0,420.0,2.0,"[['WALK', 1060, 1356], ['BUS', 420, 1320], ['WALK', 422, 515]]"
110,19.87831565,50.01477229,19.8944574398021,50.00234556464199,2024-03-28 08:11:13,True,3.0,1442.0,1357.9634285626705,0.0,360.0,2.0,"[['WALK', 271, 338], ['BUS', 360, 2379], ['WALK', 809, 1019]]"
111,19.8852652,50.01567847,20.00775520826945,50.09150013954137,2024-03-28 07:57:07,True,3.0,2730.0,736.5019999870932,0.0,2100.0,2.0,"[['WALK', 392, 465], ['BUS', 2100, 13435], ['WALK', 236, 270]]"
112,19.87669601,50.01787497,19.97507830224864,50.03920911861551,2024-03-28 08:04:22,True,3.0,3074.0,1048.9072481090313,1.0,2040.0,182.0,"[['WALK', 204, 239], ['BUS', 1380, 6130], ['BUS', 660, 3532], ['WALK', 648, 809]]"
113,19.87835256,50.01220936,19.896832819715183,50.02338990498389,2024-03-28 07:56:49,True,3.0,1285.0,1144.2489623984336,1.0,360.0,21.0,"[['WALK', 447, 573], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
114,19.87567774,50.01544502,19.86517482021967,49.99033788575227,2024-03-28 07:47:51,True,3.0,1470.0,1109.1745413480096,0.0,600.0,2.0,"[['WALK', 800, 1027], ['BUS', 600, 3084], ['WALK', 68, 81]]"
115,19.87576226,50.02136911,19.93849826408901,50.06247416717434,2024-03-28 07:59:56,True,3.0,3165.0,2107.7461503385043,0.0,1380.0,2.0,"[['WALK', 1317, 1607], ['TRAM', 1380, 7293], ['WALK', 466, 498]]"
116,19.87242751,50.01950561,19.8904281607904,50.01147754141,2024-03-28 08:04:43,True,3.0,1299.0,1080.545834577307,0.0,420.0,2.0,"[['WALK', 455, 564], ['BUS', 420, 1320], ['WALK', 422, 515]]"
117,19.87522288,50.01477078,19.750020781917765,50.04298906178825,2024-03-28 08:07:45,True,3.0,4626.0,2870.248496224517,1.0,2220.0,141.0,"[['WALK', 1046, 1296], ['TRAM', 900, 5468], ['WALK', 101, 131], ['BUS', 1320, 11876], ['WALK', 1118, 1442]]"
118,19.86691459,50.02013821,19.947149505549167,50.06925456517236,2024-03-28 08:04:26,True,3.0,2770.0,1087.4214285626706,1.0,1800.0,87.0,"[['WALK', 252, 321], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 1440, 7785], ['WALK', 596, 722]]"
119,19.87291693,50.01548246,19.903453043152297,49.986252508501714,2024-03-28 08:13:13,True,3.0,2349.0,584.9366766878354,2.0,1440.0,441.0,"[['WALK', 209, 253], ['BUS', 120, 1026], ['WALK', 161, 211], ['BUS', 780, 4103], ['BUS', 540, 3707], ['WALK', 98, 120]]"
120,19.86583305,50.02107742,19.940892831697568,50.03098883384271,2024-03-28 07:59:41,True,3.0,2094.0,858.6983909707839,1.0,1200.0,207.0,"[['WALK', 264, 336], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 840, 4303], ['WALK', 388, 478]]"
121,19.8852652,50.01567847,19.90664300481499,50.03013095170665,2024-03-28 07:58:47,True,3.0,1070.0,1012.2816240359622,0.0,180.0,2.0,"[['WALK', 473, 533], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
122,19.87578402,50.01561437,19.8904281607904,50.01147754141,2024-03-28 08:14:45,True,3.0,936.0,618.4513458585844,0.0,420.0,2.0,"[['WALK', 92, 102], ['BUS', 420, 1320], ['WALK', 422, 515]]"
123,19.88497444,50.01812154,19.8904281607904,50.01147754141,2024-03-28 08:00:54,True,3.0,916.0,1107.478812016368,0.0,0.0,0.0,"[['WALK', 916, 1107]]"
124,19.86730067,50.01948557,19.940467095465014,50.04841888952842,2024-03-28 08:06:06,True,3.0,2339.0,987.2306466033554,1.0,1440.0,87.0,"[['WALK', 329, 419], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 1080, 6263], ['WALK', 448, 523]]"
125,19.87244933,50.01272865,19.86152711303839,50.01791522363754,2024-03-28 07:45:18,True,1.0,1304.0,1670.425323299258,0.0,0.0,0.0,"[['WALK', 1304, 1670]]"
126,19.87293884,50.0178248,19.903453043152297,49.986252508501714,2024-03-28 08:10:21,True,3.0,2547.0,841.4649699203602,2.0,1440.0,441.0,"[['WALK', 407, 510], ['BUS', 120, 1026], ['WALK', 161, 211], ['BUS', 780, 4103], ['BUS', 540, 3707], ['WALK', 98, 120]]"
127,19.87431681,50.01851433,20.02368742428604,50.07018381819872,2024-03-28 08:03:43,True,3.0,3601.0,1257.0928044944412,2.0,2220.0,345.0,"[['WALK', 318, 390], ['BUS', 240, 944], ['WALK', 77, 99], ['BUS', 1560, 10225], ['BUS', 420, 2317], ['WALK', 641, 766]]"
128,19.8817271,50.01920394,19.85070241837846,50.030662414247296,2024-03-28 07:52:04,True,3.0,1025.0,929.64948871711,0.0,300.0,2.0,"[['WALK', 233, 302], ['BUS', 300, 2417], ['WALK', 490, 626]]"
129,19.88290305,50.02007357,19.900957039209576,50.0195528675999,2024-03-28 07:58:40,True,3.0,1057.0,1149.7529473449003,0.0,60.0,2.0,"[['WALK', 657, 769], ['TRAM', 60, 671], ['WALK', 338, 379]]"
130,19.87324672,50.01516332,20.062020761490665,50.09881658491011,2024-03-28 07:58:27,True,3.0,4210.0,827.5269022439937,3.0,2940.0,587.0,"[['WALK', 235, 290], ['BUS', 240, 944], ['WALK', 77, 99], ['BUS', 1620, 10631], ['WALK', 62, 79], ['TRAM', 720, 3804], ['WALK', 56, 71], ['BUS', 360, 2075], ['WALK', 253, 287]]"
131,19.87252424,50.02008742,19.86111742050041,50.00647464250644,2024-03-28 07:58:05,True,3.0,917.0,777.6609398439471,0.0,300.0,2.0,"[['WALK', 468, 582], ['BUS', 300, 1734], ['WALK', 147, 194]]"
132,19.87496135,50.01347537,19.896832819715183,50.02338990498389,2024-03-28 08:07:43,True,3.0,1176.0,910.365646606582,1.0,420.0,21.0,"[['WALK', 278, 339], ['BUS', 300, 1339], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
133,19.87218426,50.01017453,19.97079591096029,50.02918125111447,2024-03-28 07:49:13,True,3.0,2815.0,1086.1377593870814,2.0,1920.0,13.0,"[['WALK', 352, 450], ['BUS', 1140, 5930], ['WALK', 49, 61], ['TRAM', 420, 1334], ['WALK', 60, 75], ['BUS', 360, 2136], ['WALK', 421, 497]]"
134,19.86443477,50.0156967,19.952184584477106,50.02572924887218,2024-03-28 07:56:57,True,3.0,2999.0,1580.2443684146835,2.0,1380.0,381.0,"[['WALK', 809, 1040], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
135,19.87394749,50.01411525,19.896832819715183,50.02338990498389,2024-03-28 08:07:59,True,3.0,1165.0,980.6236014959958,1.0,360.0,21.0,"[['WALK', 327, 409], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
136,19.88140436,50.0192203,19.931234427840387,50.01286261264468,2024-03-28 08:13:00,True,3.0,2108.0,1329.839233058725,0.0,960.0,2.0,"[['WALK', 617, 748], ['BUS', 960, 4948], ['WALK', 529, 580]]"
137,19.88289883,50.01983184,19.86517482021967,49.99033788575227,2024-03-28 07:54:25,True,3.0,1396.0,736.0961729204189,0.0,780.0,2.0,"[['WALK', 546, 654], ['BUS', 780, 4826], ['WALK', 68, 81]]"
138,19.86387949,50.01637105,20.01834513593119,50.08950864979395,2024-03-28 08:12:27,True,3.0,4339.0,1415.1480150277198,1.0,3180.0,21.0,"[['WALK', 770, 987], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 2940, 15427], ['WALK', 267, 296]]"
139,19.87929332,50.01326713,19.91457495172714,50.024170039479344,2024-03-28 07:48:53,True,3.0,1528.0,1027.1076090179222,0.0,720.0,2.0,"[['WALK', 455, 578], ['BUS', 720, 4736], ['WALK', 351, 448]]"
140,19.87288744,50.01815357,19.990277738499344,50.02297779997344,2024-03-28 08:03:47,True,3.0,2815.0,1392.505556382183,2.0,1620.0,81.0,"[['WALK', 479, 608], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 420, 3878], ['WALK', 474, 576]]"
141,19.8770993,50.01562382,19.90664300481499,50.03013095170665,2024-03-28 08:07:48,True,3.0,1129.0,744.2862781838313,1.0,420.0,81.0,"[['WALK', 112, 134], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
142,19.8796376,50.01972761,19.896832819715183,50.02338990498389,2024-03-28 08:05:45,True,3.0,1255.0,1373.2007819367277,0.0,120.0,2.0,"[['WALK', 777, 932], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
143,19.87450782,50.01481869,19.93419539069741,50.07058544963221,2024-03-28 08:04:59,True,3.0,2987.0,836.3376315691825,1.0,2040.0,261.0,"[['WALK', 238, 298], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 1800, 9003], ['WALK', 347, 406]]"
144,19.88124022,50.01947682,19.93849826408901,50.06247416717434,2024-03-28 07:57:03,True,3.0,2538.0,1318.8601578636594,0.0,1380.0,2.0,"[['WALK', 690, 818], ['TRAM', 1380, 7293], ['WALK', 466, 498]]"
145,19.86683944,50.01434884,19.983278135376565,50.06646184075096,2024-03-28 08:05:36,True,3.0,3656.0,1732.9179323139535,1.0,2220.0,21.0,"[['WALK', 637, 820], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 1980, 10785], ['WALK', 677, 780]]"
146,19.87440565,50.02035664,19.923458794539304,50.05679640240351,2024-03-28 08:10:36,True,3.0,2434.0,1281.7093458489041,1.0,1200.0,174.0,"[['WALK', 247, 298], ['BUS', 300, 2309], ['WALK', 8, 7], ['BUS', 900, 6644], ['WALK', 805, 974]]"
147,19.86661547,50.01505049,19.8904281607904,50.01147754141,2024-03-28 07:59:11,True,3.0,1413.0,1248.8350075138599,0.0,420.0,2.0,"[['WALK', 569, 733], ['BUS', 420, 1320], ['WALK', 422, 515]]"
148,19.87788803,50.01219413,19.90970544339953,50.07170128606364,2024-03-28 08:12:27,True,3.0,3367.0,1118.0772932244574,1.0,2280.0,182.0,"[['WALK', 478, 603], ['BUS', 1080, 6095], ['BUS', 1200, 5214], ['WALK', 427, 514]]"
149,19.88485185,50.01787849,19.896832819715183,50.02338990498389,2024-03-28 08:09:03,True,3.0,941.0,977.1120676521658,0.0,120.0,2.0,"[['WALK', 463, 536], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
150,19.87147451,50.01420756,19.8904281607904,50.01147754141,2024-03-28 07:52:00,True,3.0,1284.0,1072.2140300683457,0.0,420.0,2.0,"[['WALK', 440, 556], ['BUS', 420, 1320], ['WALK', 422, 515]]"
151,19.86848721,50.01983393,19.92168228026507,50.02823775641421,2024-03-28 08:06:25,True,3.0,1501.0,897.6517894586542,1.0,660.0,87.0,"[['WALK', 262, 320], ['BUS', 300, 1461], ['WALK', 35, 43], ['TRAM', 360, 2784], ['WALK', 457, 533]]"
152,19.87577357,50.01822619,19.886275110704297,50.022902472667816,2024-03-28 08:07:14,True,1.0,877.0,1094.0403608943705,0.0,0.0,0.0,"[['WALK', 877, 1093]]"
153,19.87572364,50.01046694,19.941532571499973,50.04104459668561,2024-03-28 08:13:41,True,3.0,2084.0,515.0394135204303,1.0,1620.0,13.0,"[['WALK', 176, 219], ['BUS', 1140, 5930], ['WALK', 49, 61], ['TRAM', 480, 2001], ['WALK', 226, 233]]"
154,19.87909432,50.01812013,19.946976008268063,50.05173995678817,2024-03-28 08:09:08,True,3.0,2376.0,1505.0722556083717,0.0,1080.0,2.0,"[['WALK', 794, 969], ['TRAM', 1080, 6263], ['WALK', 500, 534]]"
155,19.87210654,50.01737269,19.952184584477106,50.02572924887218,2024-03-28 08:04:06,True,3.0,2538.0,983.4969022504474,2.0,1380.0,381.0,"[['WALK', 348, 443], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
156,19.87488641,50.012143,19.903453043152297,49.986252508501714,2024-03-28 07:55:01,True,3.0,2367.0,785.3201202975856,1.0,1140.0,602.0,"[['WALK', 571, 720], ['BUS', 720, 3679], ['BUS', 420, 2944], ['WALK', 54, 64]]"
157,19.87644602,50.01923886,19.95211908164373,50.05600890945578,2024-03-28 08:07:24,True,3.0,2981.0,2058.247939821359,0.0,1260.0,2.0,"[['WALK', 962, 1170], ['TRAM', 1260, 6950], ['WALK', 757, 887]]"
158,19.8765738,50.01190431,19.896832819715183,50.02338990498389,2024-03-28 08:08:02,True,3.0,953.0,640.9015488667096,1.0,420.0,21.0,"[['WALK', 55, 69], ['BUS', 300, 1339], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
159,19.87561157,50.01263595,19.93849826408901,50.06247416717434,2024-03-28 07:59:53,True,3.0,2423.0,798.6082856767177,1.0,1620.0,21.0,"[['WALK', 99, 111], ['BUS', 300, 1339], ['WALK', 101, 130], ['TRAM', 1320, 7204], ['WALK', 582, 555]]"
160,19.87363123,50.01538245,19.90664300481499,50.03013095170665,2024-03-28 07:49:22,True,3.0,1165.0,776.020759385468,1.0,420.0,87.0,"[['WALK', 208, 254], ['BUS', 240, 955], ['WALK', 35, 43], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
161,19.86635502,50.02234333,19.951528452088738,50.06393838914402,2024-03-28 07:59:35,True,3.0,2513.0,605.66697743422,1.0,1920.0,87.0,"[['WALK', 72, 81], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 1560, 8231], ['WALK', 399, 480]]"
162,19.87312856,50.01518051,19.86152711303839,50.01791522363754,2024-03-28 07:58:17,True,1.0,1039.0,1340.9739999967728,0.0,0.0,0.0,"[['WALK', 1039, 1340]]"
163,19.87087327,50.01268685,19.896832819715183,50.02338990498389,2024-03-28 07:48:07,True,3.0,1314.0,1090.7637368309815,1.0,420.0,21.0,"[['WALK', 416, 519], ['BUS', 300, 1339], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
164,19.87911205,50.01972474,20.016992903134145,50.08680806509105,2024-03-28 08:01:18,True,3.0,3392.0,1440.8630826879526,1.0,2160.0,32.0,"[['WALK', 751, 926], ['BUS', 1980, 12806], ['WALK', 90, 116], ['BUS', 180, 880], ['WALK', 359, 397]]"
165,19.86691646,50.02018404,19.93562969314135,50.087582303139854,2024-03-28 08:13:41,True,3.0,3401.0,685.9473308211847,1.0,2700.0,147.0,"[['WALK', 248, 315], ['BUS', 360, 1973], ['WALK', 35, 43], ['TRAM', 2340, 11379], ['WALK', 271, 326]]"
